Brand,Model,Year,Kilometres_Driven,Fuel_Type,Transmission,Owner_Count,Engine_CC,Mileage_kmpl,Selling_Price
Renault,Duster,2014,175000.0,Diesel,Manual,1,1461.0,19.01,495000.0
Maruti,SX4,2011,65000.0,Petrol,Automatic,3,1586.0,12.6,220000.0
Maruti,SX4,2011,65000.0,Petrol,Automatic,3,1586.0,12.6,260000.0
Hyundai,Santro,2009,90000.0,Petrol,Manual,1,1086.0,17.92,150000.0
Ford,Figo,2011,80000.0,Diesel,Manual,2,1399.0,20.0,200000.0
Mahindra,Scorpio,2018,110000.0,Diesel,Manual,1,2179.0,16.36,1465000.0
Toyota,Etios,2012,80000.0,Diesel,Manual,2,2494.0,12.99,285000.0
Honda,Civic,2008,60000.0,Petrol,Automatic,3,1339.0,20.0,250000.0
Mahindra,Xylo,2014,160000.0,Diesel,Manual,1,2489.0,14.95,310000.0
Mahindra,Scorpio,2010,100875.0,Diesel,Automatic,1,2179.0,11.79,600000.0
Maruti,Baleno,2018,20000.0,Petrol,Manual,1,1197.0,21.4,560000.0
Maruti,Swift,2016,30000.0,Petrol,Manual,1,1197.0,20.85,500000.0
Hyundai,Grand,2013,118000.0,Diesel,Manual,1,1120.0,24.0,270000.0
Hyundai,Verna,2013,69000.0,Diesel,Manual,3,1582.0,22.32,420000.0
Maruti,Swift,2015,25000.0,Petrol,Manual,2,1197.0,20.85,434999.0
Hyundai,Xcent,2015,100000.0,Petrol,Automatic,1,1197.0,16.9,400000.0
Maruti,Swift,2015,110000.0,Diesel,Manual,1,1248.0,26.59,470000.0
Nissan,Terrano,2015,60000.0,Diesel,Manual,3,1461.0,20.45,480000.0
Hyundai,Santro,2008,128000.0,Petrol,Manual,1,1086.0,0.0,105000.0
Tata,Tiago,2017,120000.0,Diesel,Manual,1,1047.0,27.28,325000.0
Toyota,Etios,2012,80000.0,Diesel,Manual,2,2494.0,12.99,280000.0
Hyundai,Grand,2020,5000.0,Petrol,Automatic,1,1197.0,20.7,675000.0
Hyundai,i10,2009,90000.0,Petrol,Manual,2,1197.0,20.36,170000.0
Hyundai,Creta,2017,90000.0,Diesel,Manual,1,1582.0,19.67,1250000.0
Honda,Accord,2012,144030.0,Petrol,Manual,1,2354.0,12.8,600000.0
Honda,City,2014,200000.0,Diesel,Manual,1,1498.0,25.1,819999.0
Hyundai,i20,2016,29000.0,Petrol,Manual,1,1197.0,18.6,650000.0
Maruti,Wagon,2007,90000.0,LPG,Manual,2,1061.0,17.3,105000.0
Mahindra,Renault,2009,176000.0,Diesel,Manual,2,1461.0,17.0,200000.0
Tata,Indigo,2013,150000.0,Diesel,Manual,1,1396.0,19.09,200000.0
Maruti,Omni,2016,90000.0,Petrol,Manual,1,796.0,16.8,220000.0
Volkswagen,Vento,2014,70000.0,Petrol,Manual,2,1598.0,15.04,500000.0
Mahindra,Renault,2007,99000.0,Diesel,Manual,2,1461.0,19.2,175000.0
Tata,Tiago,2018,5000.0,Petrol,Manual,1,1199.0,23.84,450000.0
Chevrolet,Optra,2008,90000.0,Diesel,Manual,4,1991.0,16.52,210000.0
Maruti,Ritz,2011,89000.0,Diesel,Manual,2,1248.0,21.1,270000.0
Tata,Indica,2006,88000.0,Diesel,Manual,2,1405.0,16.8,110000.0
Maruti,Swift,2015,30000.0,Diesel,Manual,1,1248.0,26.59,480000.0
Maruti,Swift,2016,50000.0,Diesel,Automatic,2,1248.0,26.59,650000.0
Maruti,Swift,2013,80000.0,Diesel,Manual,1,1248.0,23.4,480000.0
Hyundai,i20,2016,40000.0,Diesel,Manual,1,1396.0,22.54,700000.0
Maruti,Ertiga,2015,110000.0,Diesel,Manual,3,1248.0,20.77,650000.0
Hyundai,Creta,2015,48000.0,Diesel,Manual,2,1582.0,19.67,1300000.0
Volkswagen,Jetta,2016,97000.0,Diesel,Automatic,1,1968.0,16.96,1350000.0
Volkswagen,Vento,2016,60000.0,Diesel,Automatic,1,1498.0,22.15,1000000.0
Mercedes-Benz,M-Class,2011,110000.0,Diesel,Automatic,3,2987.0,0.0,1700000.0
Toyota,Yaris,2018,12800.0,Petrol,Automatic,1,1496.0,17.8,1080000.0
Hyundai,EON,2012,40000.0,Petrol,Manual,1,814.0,21.1,170000.0
Maruti,Swift,2017,49000.0,Diesel,Manual,1,1248.0,28.4,610000.0
Maruti,Ritz,2014,25000.0,Petrol,Manual,1,1197.0,18.5,350000.0
Maruti,Alto,2016,65000.0,Petrol,Manual,2,796.0,22.74,260000.0
Fiat,Linea,2015,20000.0,Diesel,Manual,1,1248.0,20.4,700000.0
Volkswagen,Polo,2018,17000.0,Petrol,Manual,1,999.0,18.78,678000.0
Maruti,SX4,2015,15000.0,Diesel,Manual,1,1248.0,23.65,800000.0
Toyota,Etios,2014,120000.0,Diesel,Manual,2,1364.0,23.59,400000.0
Hyundai,i20,2010,49000.0,Petrol,Manual,1,1197.0,18.5,300000.0
Hyundai,i20,2016,29000.0,Petrol,Manual,1,1197.0,18.6,520000.0
Nissan,Terrano,2017,55000.0,Diesel,Automatic,1,1461.0,19.61,850000.0
Mahindra,Marazzo,2019,5000.0,Diesel,Manual,1,1497.0,17.3,1460000.0
Tata,Nexon,2017,35000.0,Diesel,Manual,1,1497.0,21.5,830000.0
Datsun,GO,2018,5000.0,Petrol,Manual,2,1198.0,20.63,430000.0
Ford,EcoSport,2017,60000.0,Diesel,Manual,1,1498.0,22.77,850000.0
Maruti,Swift,2017,70000.0,Petrol,Manual,1,1197.0,20.85,650000.0
Hyundai,Verna,2008,120000.0,Diesel,Manual,2,1493.0,16.8,120000.0
Mahindra,TUV,2016,65100.0,Diesel,Manual,2,1493.0,18.49,730000.0
Maruti,Ignis,2019,20000.0,Petrol,Automatic,1,1197.0,20.89,525000.0
Hyundai,i20,2015,108000.0,Diesel,Manual,1,1396.0,21.19,600000.0
Maruti,Swift,2019,15000.0,Petrol,Manual,1,1197.0,21.21,500000.0
Hyundai,Santro,2009,77000.0,Petrol,Manual,1,1086.0,17.92,150000.0
Maruti,Wagon,2015,18500.0,Petrol,Manual,1,998.0,20.51,409999.0
Mahindra,TUV,2016,120000.0,Diesel,Manual,1,1493.0,18.49,625000.0
Renault,KWID,2015,15200.0,Petrol,Manual,1,799.0,25.17,290000.0
Honda,Mobilio,2015,35000.0,Petrol,Manual,1,1497.0,17.3,500000.0
Hyundai,Verna,2011,80000.0,Diesel,Manual,1,1582.0,22.32,475000.0
Hyundai,EON,2013,70000.0,Petrol,Manual,1,814.0,21.1,190000.0
Mahindra,XUV500,2014,80000.0,Diesel,Manual,2,2179.0,15.1,750000.0
Nissan,Terrano,2014,120000.0,Diesel,Manual,2,1461.0,19.01,525000.0
Chevrolet,Cruze,2012,82000.0,Diesel,Manual,3,1998.0,17.3,495000.0
Jaguar,XE,2017,9000.0,Diesel,Automatic,1,1999.0,13.6,2625000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Tata,Safari,2015,110000.0,Diesel,Manual,1,2179.0,14.1,503000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Wagon,2013,58343.0,Petrol,Manual,1,998.0,21.79,225000.0
Maruti,Baleno,2018,38817.0,Diesel,Manual,1,1248.0,27.39,740000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Maruti,Swift,2019,5621.0,Petrol,Automatic,1,1197.0,22.0,650000.0
Toyota,Etios,2017,25538.0,Petrol,Manual,1,1496.0,16.78,625000.0
Maruti,Swift,2018,69779.0,Petrol,Automatic,1,1197.0,22.0,600000.0
Hyundai,Grand,2017,56290.0,Diesel,Manual,1,1186.0,24.0,450000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Skoda,Rapid,2016,11000.0,Petrol,Automatic,1,1598.0,14.3,645000.0
Volvo,V40,2018,2000.0,Diesel,Automatic,1,1984.0,16.8,2475000.0
Honda,City,2010,60000.0,Petrol,Automatic,2,1497.0,16.8,321000.0
Toyota,Etios,2017,50000.0,Petrol,Manual,1,1197.0,17.71,585000.0
Ford,Figo,2011,70000.0,Diesel,Manual,1,1399.0,20.0,225000.0
Honda,Amaze,2017,70000.0,Diesel,Manual,1,1498.0,25.8,500000.0
Hyundai,i20,2011,90000.0,Diesel,Manual,3,1396.0,23.0,350000.0
Maruti,Ertiga,2016,70000.0,Diesel,Manual,2,1248.0,24.52,756000.0
Maruti,Alto,2014,50000.0,Petrol,Manual,1,796.0,22.74,240000.0
Maruti,Omni,2012,120000.0,Petrol,Manual,2,796.0,19.7,80000.0
Hyundai,i20,2019,5000.0,Petrol,Manual,1,1197.0,17.19,800000.0
Tata,Hexa,2018,25000.0,Diesel,Manual,1,2179.0,17.6,1250000.0
Mahindra,Scorpio,2009,80000.0,Diesel,Manual,3,2179.0,12.05,320000.0
Hyundai,Grand,2017,25000.0,Petrol,Manual,1,1197.0,18.9,509999.0
Tata,Zest,2019,15000.0,Diesel,Manual,1,1248.0,22.95,650000.0
Maruti,Alto,2011,35000.0,Petrol,Manual,2,998.0,20.92,210000.0
Maruti,Alto,2008,80000.0,Petrol,Manual,2,796.0,19.7,110000.0
Tata,Nexon,2017,25000.0,Diesel,Manual,1,1497.0,21.5,665000.0
Volkswagen,Ameo,2017,52000.0,Diesel,Manual,1,1498.0,21.66,555000.0
Volkswagen,Ameo,2017,52000.0,Diesel,Manual,1,1498.0,21.66,560000.0
Mahindra,KUV,2016,80000.0,Diesel,Manual,1,1198.0,25.32,375000.0
Maruti,Swift,2011,77000.0,Diesel,Manual,2,1197.0,21.21,290000.0
Toyota,Fortuner,2017,50000.0,Diesel,Automatic,1,2755.0,15.04,2950000.0
Maruti,Swift,2017,127000.0,Diesel,Manual,1,1248.0,28.4,605000.0
Honda,WR-V,2017,30000.0,Petrol,Manual,1,1199.0,17.5,720000.0
Maruti,Ertiga,2017,70000.0,Diesel,Manual,1,1248.0,24.52,800000.0
Mahindra,XUV500,2017,54000.0,Diesel,Manual,1,2179.0,16.0,1325000.0
Mitsubishi,Pajero,2011,120000.0,Diesel,Manual,2,2835.0,10.5,625000.0
Hyundai,i20,2011,116500.0,Diesel,Manual,1,1396.0,23.0,350000.0
Toyota,Innova,2012,145000.0,Diesel,Manual,2,2494.0,12.99,600000.0
Hyundai,i20,2012,120000.0,Petrol,Manual,1,1197.0,18.5,300000.0
Tata,New,2011,120000.0,Diesel,Manual,1,2179.0,13.93,240000.0
Ford,Figo,2016,80000.0,Diesel,Manual,1,1498.0,25.83,377000.0
Maruti,Ertiga,2013,140000.0,Petrol,Manual,1,1373.0,16.02,450000.0
Hyundai,Verna,2008,100000.0,Petrol,Manual,4,1599.0,13.9,160000.0
Hyundai,Xcent,2019,100000.0,Petrol,Manual,1,1197.0,20.14,525000.0
Toyota,Innova,2011,168000.0,Diesel,Manual,2,2494.0,12.8,550000.0
Chevrolet,Cruze,2010,120000.0,Diesel,Manual,3,1991.0,18.3,270000.0
Toyota,Etios,2016,145000.0,Diesel,Manual,2,1364.0,23.59,570000.0
Ford,Figo,2011,90000.0,Diesel,Manual,2,1399.0,20.0,225000.0
Hyundai,Xcent,2019,90000.0,Petrol,Manual,1,1197.0,20.14,590000.0
Jeep,Compass,2018,80000.0,Diesel,Manual,1,1956.0,17.1,1675000.0
Ford,Aspire,2019,33000.0,Petrol,Manual,1,1194.0,19.4,800000.0
Chevrolet,Sail,2014,13500.0,Petrol,Manual,1,1199.0,18.2,450000.0
Tata,Indigo,2012,80000.0,Diesel,Manual,1,1405.0,17.0,300000.0
Hyundai,i20,2017,20000.0,Petrol,Manual,1,1197.0,18.6,645000.0
Maruti,Swift,2013,58000.0,Diesel,Manual,1,1248.0,23.4,520000.0
Hyundai,EON,2013,40000.0,Petrol,Manual,1,814.0,21.1,200000.0
Honda,City,2015,30000.0,Petrol,Manual,1,1497.0,17.4,700000.0
Maruti,800,2000,50000.0,Petrol,Manual,2,796.0,16.1,45000.0
Ford,Figo,2016,73000.0,Diesel,Manual,1,1498.0,25.83,459999.0
Maruti,Ritz,2014,90000.0,Diesel,Manual,2,1248.0,23.2,325000.0
Maruti,Wagon,2015,50000.0,Petrol,Manual,2,998.0,20.51,350000.0
Hyundai,Verna,2011,80000.0,Diesel,Manual,3,1582.0,22.32,440000.0
Hyundai,i20,2011,70000.0,Diesel,Manual,2,1396.0,21.9,320000.0
Chevrolet,Spark,2011,41000.0,Petrol,Manual,1,995.0,18.0,169000.0
Volkswagen,Polo,2013,50000.0,Petrol,Manual,4,1198.0,16.47,350000.0
Ford,Classic,2014,113226.0,Diesel,Manual,1,1399.0,19.68,350000.0
Ford,Figo,2013,90000.0,Diesel,Manual,2,1399.0,20.0,310000.0
Maruti,Swift,2007,70000.0,Petrol,Manual,3,1197.0,21.21,150000.0
Mahindra,Scorpio,2010,160500.0,Diesel,Manual,4,2179.0,13.5,420000.0
Maruti,Ciaz,2015,30000.0,Petrol,Automatic,1,1373.0,19.12,685000.0
Renault,Duster,2014,132000.0,Diesel,Manual,2,1461.0,19.72,560000.0
Maruti,Swift,2013,120000.0,Diesel,Manual,3,1248.0,22.9,470000.0
Hyundai,Verna,2011,80000.0,Petrol,Manual,2,1599.0,16.2,380000.0
Mahindra,Scorpio,2015,57000.0,Diesel,Manual,2,1997.0,15.4,670000.0
Maruti,Swift,2018,5000.0,Petrol,Manual,1,1197.0,22.0,550000.0
Hyundai,Verna,2016,25000.0,Petrol,Manual,1,1591.0,17.01,749000.0
Hyundai,Creta,2015,80000.0,Diesel,Manual,2,1582.0,19.67,899000.0
Chevrolet,Optra,2011,88000.0,Diesel,Manual,3,1991.0,16.52,290000.0
Toyota,Innova,2014,217000.0,Diesel,Manual,2,2494.0,12.99,869999.0
Datsun,GO,2015,60000.0,Petrol,Manual,1,1198.0,20.62,350000.0
Maruti,Swift,2017,43000.0,Petrol,Manual,1,1197.0,20.85,500000.0
Skoda,Rapid,2014,77000.0,Diesel,Automatic,2,1498.0,21.66,400000.0
Renault,KWID,2016,30000.0,Petrol,Manual,1,799.0,25.17,260000.0
Maruti,Alto,2015,40000.0,Petrol,Manual,2,796.0,22.74,220000.0
Chevrolet,Enjoy,2014,139000.0,Diesel,Manual,2,1248.0,18.2,190000.0
Hyundai,Grand,2016,80000.0,Petrol,Manual,1,1197.0,18.9,400000.0
Chevrolet,Beat,2014,76000.0,Diesel,Manual,2,936.0,25.44,170000.0
Hyundai,Elite,2019,3500.0,Petrol,Manual,1,1197.0,18.6,650000.0
Maruti,800,2007,62000.0,Petrol,Manual,2,796.0,16.1,60000.0
Tata,New,2007,110000.0,Petrol,Manual,2,2092.0,12.0,300000.0
Chevrolet,Spark,2012,40000.0,Petrol,Manual,2,995.0,16.2,125000.0
Tata,Indica,2013,120000.0,Diesel,Manual,2,1396.0,18.8,130000.0
Mahindra,XUV500,2012,1500000.0,Diesel,Manual,1,2179.0,15.1,500000.0
Maruti,Alto,2011,70000.0,Petrol,Manual,3,796.0,19.7,170000.0
Maruti,Swift,2012,77000.0,Diesel,Manual,2,1248.0,19.3,310000.0
Chevrolet,Spark,2011,110000.0,Petrol,Manual,2,995.0,18.0,130000.0
Maruti,Wagon,2016,20000.0,Petrol,Manual,1,998.0,20.51,465000.0
Mahindra,Jeep,1995,90000.0,Diesel,Manual,3,2179.0,15.96,160000.0
Mercedes-Benz,E-Class,2005,120005.0,Diesel,Automatic,2,2987.0,11.0,800000.0
Maruti,Alto,2012,16830.0,Petrol,Manual,1,998.0,20.2,260000.0
Mahindra,Bolero,2013,70000.0,Diesel,Manual,1,2523.0,15.96,500000.0
Renault,KWID,2017,38000.0,Petrol,Manual,1,999.0,23.01,325000.0
Mahindra,Bolero,2013,80000.0,Diesel,Manual,1,2523.0,15.96,400000.0
Toyota,Fortuner,2018,50000.0,Diesel,Manual,1,2755.0,14.24,3200000.0
Tata,Indica,2007,50000.0,Diesel,Manual,1,1396.0,17.88,200000.0
Mahindra,Quanto,2013,52000.0,Diesel,Manual,1,1493.0,17.21,450000.0
Tata,Indigo,2012,50000.0,Diesel,Manual,1,1405.0,17.0,229999.0
Hyundai,EON,2016,30000.0,Petrol,Manual,1,814.0,21.1,340000.0
Mahindra,Bolero,2014,103000.0,Diesel,Manual,1,2523.0,15.96,550000.0
Ford,Endeavour,2011,93468.0,Diesel,Automatic,2,2953.0,11.4,975000.0
Volvo,XC40,2019,20000.0,Diesel,Automatic,1,1969.0,18.0,3800000.0
Volkswagen,Jetta,2010,80000.0,Petrol,Manual,2,1595.0,14.0,225000.0
Ford,Endeavour,2018,12000.0,Diesel,Automatic,1,3198.0,10.91,3250000.0
Tata,Indigo,2013,70000.0,Diesel,Manual,1,1396.0,25.0,280000.0
Honda,Amaze,2019,4500.0,Petrol,Manual,1,1199.0,19.5,700000.0
Tata,Indigo,2012,35000.0,Diesel,Manual,1,1396.0,23.03,259000.0
Toyota,Fortuner,2018,60000.0,Diesel,Automatic,1,2755.0,15.04,3200000.0
Mahindra,XUV500,2018,30000.0,Diesel,Manual,1,1997.0,16.0,1400000.0
Ford,Figo,2015,40000.0,Petrol,Automatic,1,1499.0,17.01,416000.0
Tata,Manza,2011,70000.0,Diesel,Manual,1,1248.0,19.0,250000.0
Tata,Manza,2010,120000.0,Diesel,Manual,1,1248.0,21.12,210000.0
Mahindra,Scorpio,2008,120000.0,Diesel,Manual,2,2179.0,12.05,290000.0
Tata,Indigo,2012,90000.0,Diesel,Manual,1,1396.0,23.03,220000.0
Tata,Indigo,2012,35000.0,Diesel,Manual,2,1396.0,23.03,246000.0
Maruti,Omni,2018,30000.0,Petrol,Manual,1,796.0,16.8,260000.0
Hyundai,Creta,2018,70000.0,Diesel,Manual,1,1396.0,21.38,1050000.0
Tata,Manza,2012,60000.0,Diesel,Manual,1,1248.0,21.02,290000.0
Tata,Indigo,2013,70000.0,Diesel,Manual,1,1396.0,25.0,310000.0
Hyundai,i20,2018,6000.0,Petrol,Manual,1,1197.0,18.6,700000.0
Maruti,Swift,2016,20000.0,Petrol,Manual,1,1197.0,20.4,550000.0
Tata,Indigo,2017,70000.0,Diesel,Manual,1,1405.0,19.09,450000.0
Honda,City,2016,65000.0,Petrol,Manual,1,1497.0,17.8,773000.0
Tata,Tiago,2017,25000.0,Petrol,Manual,1,1199.0,23.84,450000.0
Maruti,Eeco,2019,10000.0,Petrol,Manual,1,1196.0,15.37,409999.0
Maruti,800,2003,35000.0,Petrol,Manual,4,796.0,16.1,45000.0
Nissan,Teana,2014,80000.0,Petrol,Automatic,2,2496.0,11.07,600000.0
Chevrolet,Beat,2010,63000.0,Petrol,Manual,1,1199.0,18.6,250000.0
Tata,Indica,2008,100000.0,Diesel,Manual,1,1405.0,16.8,70000.0
Honda,Amaze,2019,1303.0,Petrol,Manual,1,1198.0,17.8,690000.0
Audi,Q5,2018,31800.0,Diesel,Automatic,1,1968.0,17.01,3975000.0
Lexus,ES,2019,20000.0,Petrol,Automatic,1,2487.0,22.37,5150000.0
Jaguar,XF,2017,45000.0,Diesel,Automatic,1,1999.0,19.33,3200000.0
Jeep,Wrangler,2017,17000.0,Petrol,Automatic,1,3604.0,9.5,4100000.0
Toyota,Yaris,2018,4295.0,Petrol,Manual,1,1496.0,17.1,1000000.0
Toyota,Yaris,2018,5229.0,Petrol,Manual,1,1496.0,17.1,1000000.0
Toyota,Camry,2016,68089.0,Petrol,Automatic,1,2494.0,19.16,2000000.0
Maruti,Ciaz,2018,23712.0,Diesel,Manual,1,1248.0,28.09,925000.0
Honda,Jazz,2016,56494.0,Petrol,Manual,1,1199.0,18.2,550000.0
Maruti,Wagon,2018,16589.0,Petrol,Manual,1,998.0,20.51,430000.0
Toyota,Innova,2013,79328.0,Diesel,Manual,2,2494.0,12.99,750000.0
Honda,City,2016,53201.0,Petrol,Manual,2,1497.0,17.8,675000.0
Maruti,Baleno,2017,25272.0,Petrol,Manual,1,1197.0,21.01,570000.0
Maruti,Vitara,2017,53619.0,Diesel,Manual,1,1248.0,24.3,850000.0
BMW,X4,2019,7500.0,Diesel,Automatic,1,1995.0,16.78,5400000.0
BMW,X4,2019,8500.0,Diesel,Automatic,1,1995.0,16.78,5500000.0
Honda,Amaze,2019,7032.0,Petrol,Automatic,1,1199.0,19.0,779000.0
Ford,Ecosport,2018,6001.0,Petrol,Manual,1,1496.0,15.9,640000.0
Tata,Indigo,2013,80000.0,Diesel,Manual,1,1405.0,19.09,250000.0
Renault,Duster,2018,12000.0,Diesel,Manual,1,1461.0,19.6,1250000.0
Ford,EcoSport,2017,25000.0,Petrol,Manual,1,1497.0,17.0,889000.0
Hyundai,i20,2017,40000.0,Diesel,Manual,2,1396.0,22.54,750000.0
Maruti,Swift,2010,130000.0,Diesel,Manual,3,1248.0,17.8,320000.0
Skoda,Yeti,2011,202000.0,Diesel,Manual,1,1968.0,17.67,600000.0
Maruti,Ciaz,2018,40000.0,Diesel,Manual,1,1248.0,28.09,1000000.0
Maruti,Zen,2000,70000.0,Petrol,Manual,4,993.0,17.3,110000.0
Honda,City,2008,120000.0,Petrol,Manual,2,1497.0,17.7,250000.0
Maruti,Swift,2015,60000.0,Diesel,Manual,1,1248.0,26.59,600000.0
Maruti,Zen,2009,60000.0,Petrol,Manual,1,998.0,19.0,165000.0
Maruti,Alto,2004,60000.0,Petrol,Manual,2,796.0,19.7,118000.0
Maruti,Baleno,2016,78000.0,Diesel,Manual,1,1248.0,27.39,700000.0
Renault,Duster,2013,80000.0,Diesel,Manual,2,1461.0,20.46,585000.0
Maruti,Alto,2006,120000.0,Petrol,Manual,4,796.0,19.7,120000.0
Maruti,800,2003,90000.0,Petrol,Manual,4,796.0,16.1,65000.0
Maruti,Alto,2006,100000.0,Petrol,Manual,2,796.0,19.7,150000.0
Maruti,Alto,2009,70000.0,Petrol,Manual,4,796.0,19.7,150000.0
Hyundai,Accent,2004,160000.0,Diesel,Manual,3,1493.0,13.1,170000.0
Mahindra,Scorpio,2006,120000.0,Diesel,Manual,3,2179.0,10.5,250000.0
Hyundai,Accent,2005,100000.0,Diesel,Manual,3,1493.0,13.1,100000.0
Maruti,Ertiga,2013,60000.0,Diesel,Manual,2,1248.0,20.77,599000.0
Chevrolet,Cruze,2010,135000.0,Diesel,Manual,3,1991.0,18.3,250000.0
Maruti,Swift,2016,90000.0,Petrol,Manual,1,1197.0,20.4,570000.0
Volkswagen,Polo,2013,75000.0,Diesel,Manual,2,1199.0,22.07,440000.0
Toyota,Innova,2005,185000.0,Diesel,Manual,2,2494.0,11.4,300000.0
Nissan,Micra,2015,71717.0,Petrol,Automatic,2,1198.0,19.34,300000.0
Mahindra,Scorpio,2011,150000.0,Diesel,Automatic,2,2179.0,11.79,500000.0
Maruti,Swift,2016,55000.0,Diesel,Manual,1,1248.0,26.59,660000.0
Ford,Fiesta,2012,90000.0,Petrol,Manual,2,1596.0,15.3,256000.0
Renault,KWID,2018,35000.0,Petrol,Manual,1,999.0,23.01,409999.0
Toyota,Fortuner,2015,120000.0,Diesel,Manual,2,2982.0,12.55,1888000.0
Hyundai,Santro,2011,100000.0,LPG,Manual,2,1086.0,13.45,250000.0
Honda,Civic,2009,40000.0,Petrol,Automatic,3,1799.0,12.9,280000.0
Mahindra,Xylo,2010,100000.0,Diesel,Manual,1,2489.0,13.0,300000.0
Tata,Safari,2016,120000.0,Diesel,Manual,1,2179.0,14.1,900000.0
Maruti,Zen,2014,60000.0,Petrol,Manual,1,998.0,19.0,190000.0
Mahindra,Bolero,2019,2000.0,Diesel,Manual,1,2523.0,15.96,800000.0
Mahindra,Scorpio,2012,100000.0,Diesel,Manual,1,2523.0,14.0,450000.0
Mahindra,Xylo,2015,110000.0,Diesel,Manual,1,2489.0,14.95,400000.0
Tata,New,2009,90000.0,Diesel,Manual,2,2179.0,13.93,150000.0
Tata,Indigo,2011,84321.0,Diesel,Manual,1,1396.0,23.57,200000.0
Mahindra,XUV500,2013,177000.0,Diesel,Manual,1,2179.0,15.1,600000.0
Tata,Indica,2010,60000.0,Diesel,Manual,1,1248.0,18.0,175000.0
Tata,Indigo,2008,205000.0,Diesel,Manual,2,1396.0,19.09,99000.0
Hyundai,i10,2008,70000.0,Petrol,Manual,2,1197.0,20.36,215000.0
Maruti,Omni,2011,70000.0,Petrol,Manual,3,1197.0,21.21,190000.0
Renault,Duster,2013,126000.0,Diesel,Manual,2,1461.0,19.01,520000.0
Ford,Endeavour,2016,120000.0,Diesel,Automatic,2,3198.0,10.91,2280000.0
Tata,Indica,2015,70000.0,Diesel,Manual,1,1405.0,19.1,285000.0
Mahindra,TUV,2017,82000.0,Diesel,Manual,1,1493.0,18.49,660000.0
Maruti,800,2004,110000.0,Petrol,Manual,3,796.0,16.1,31504.0
Maruti,Swift,2015,45000.0,Petrol,Manual,2,1197.0,20.85,515000.0
Nissan,Sunny,2012,70000.0,Diesel,Manual,2,1461.0,21.64,295000.0
Nissan,Terrano,2015,80000.0,Diesel,Manual,2,1461.0,20.45,700000.0
Mahindra,Scorpio,2017,45000.0,Diesel,Manual,1,2179.0,15.4,1100000.0
Hyundai,EON,2017,60000.0,Petrol,Manual,1,998.0,20.3,300000.0
Maruti,Swift,2013,41800.0,Petrol,Manual,1,1197.0,18.6,450000.0
Maruti,Estilo,2010,132000.0,Petrol,Manual,2,1197.0,21.21,135000.0
Maruti,Swift,2017,50000.0,Diesel,Manual,2,1248.0,28.4,700000.0
Ford,Figo,2012,40000.0,Diesel,Manual,1,1399.0,20.0,250000.0
Maruti,Wagon,2009,96000.0,Petrol,Manual,2,1061.0,18.9,140000.0
Mahindra,Xylo,2012,117000.0,Diesel,Manual,1,2498.0,14.0,250000.0
Hyundai,i10,2011,110000.0,Petrol,Manual,2,1086.0,19.81,210000.0
Honda,Amaze,2014,100000.0,Diesel,Manual,2,1498.0,25.8,420000.0
Maruti,Alto,2007,88700.0,Petrol,Manual,3,796.0,19.7,130000.0
Nissan,Sunny,2012,70000.0,Petrol,Manual,2,1498.0,16.95,320000.0
Maruti,Wagon,2010,110000.0,Petrol,Manual,2,1061.0,17.3,200000.0
Maruti,Alto,2016,15000.0,Petrol,Manual,1,796.0,22.74,310000.0
Mahindra,Verito,2012,80000.0,Diesel,Manual,2,1461.0,20.8,200000.0
Maruti,Ritz,2014,50000.0,Petrol,Manual,1,1197.0,18.5,350000.0
Hyundai,EON,2018,15000.0,Petrol,Manual,1,814.0,21.1,444000.0
Datsun,RediGO,2017,25000.0,Petrol,Manual,1,799.0,22.7,300000.0
Mahindra,Verito,2011,57000.0,Diesel,Manual,2,1461.0,21.0,225000.0
Mahindra,Bolero,2012,75000.0,Diesel,Manual,1,2523.0,15.96,600000.0
Maruti,Eeco,2013,26000.0,Petrol,Manual,1,1196.0,15.37,260000.0
Hyundai,Xcent,2015,160000.0,Diesel,Manual,1,1120.0,24.4,375000.0
Maruti,Eeco,2013,26000.0,Petrol,Manual,1,1196.0,15.37,260000.0
Maruti,Alto,2010,120000.0,Petrol,Manual,2,796.0,19.7,150000.0
Maruti,Alto,2014,50000.0,Petrol,Manual,2,796.0,19.7,110000.0
Maruti,Alto,2012,40000.0,Petrol,Manual,1,796.0,19.7,225000.0
Toyota,Etios,2011,90000.0,Diesel,Manual,3,2494.0,12.99,400000.0
Maruti,Esteem,2005,120000.0,Petrol,Manual,3,1197.0,21.21,93000.0
